idx,text,label
23958,Tom conjectures that these trees are tamaracks. These coniferous trees do not lose their leaves in winter.,None
23959,The salinity of this ocean is not high. There is a big storm.,None
23960,The salinity of this ocean is not high. It often rains in this ocean.,cause
23961,Raising macaws overwhelms him financially. Tom buys imported tropical fruit every day.,cause
23962,Raising macaws overwhelms him financially. Mario is a vegan and needs protein to maintain health.,None
23963,Tom and Mike are at different ages. They have different distribution of visual attention.,effect
23964,Tom and Mike are at different ages. They can't draw a conclusion.,None
23965,The baby is drowning. The son found the aquaria full.,None
23966,The baby is drowning. Her little baby fell into a few feet of water.,cause
23967,They shared harmonious and various lifestyles. Catfish and scalefish are fed the same food.,None
23968,They shared harmonious and various lifestyles. The heterosexual host has a bisexual guest.,cause
23969,Professor Jia needs some erythroblasts for research. He takes some hatching eggs and gets what he wants.,effect
23970,Professor Jia needs some erythroblasts for research. He takes some unfertilized eggs and some chicken.,None
23971,Scientists tested the properties of rosemary. They chose to study roses.,None
23972,Scientists tested the properties of rosemary. The results showed that rosemary contained many substances.,effect
23973,They see similar results. They are keepers.,cause
23974,They see similar results. This company buys many production facilities.,None
23975,The teacher prepared some nitrogen for him. Jack tried to kill himself.,None
23976,The teacher prepared some nitrogen for him. Jack wants to do an experiment with composting.,cause
23977,This area has rugged terrain and much rainfall. Many beavers live in it.,None
23978,This area has rugged terrain and much rainfall. Many rivers have formed here.,effect
23979,A fews years later the forest will be full of treehoppers. I let loose a treehopper in the forest.,cause
23980,A fews years later the forest will be full of treehoppers. Jack enjoys watching the leaves fall off of the trees.,None
23981,Tom is morbidly obese. He has good joints.,None
23982,Tom is morbidly obese. He is suffering from severe pressure on his joints.,effect
23983,Tom urges painters every day. The production of paintings hence can meet the requirement.,effect
23984,Tom urges painters every day. He welds a lot of materials every day.,None
23985,Marie wants to choose pharmacologist as her future job. Marie finds that she is interested in the beneficial effects of chemicals.,cause
23986,Marie wants to choose pharmacologist as her future job. Marie is a quite optimistic girl.,None
23987,Amy is working in the equine services. She works every day.,None
23988,Amy is working in the equine services. She is also responsible for cleanliness.,effect
23989,Tom wants to eat some burmese food. His mom bought sundews for him.,None
23990,Tom wants to eat some burmese food. He went to the restaurant.,effect
23991,A jerboa stepped on another jerboa. Their toes had contact.,effect
23992,A jerboa stepped on another jerboa. They slap with their hind legs to warn other kangaroos.,None
23993,China has a large area of gemsbok reserves. Put walruses with other walruses.,None
23994,China has a large area of gemsbok reserves. Chinese zoologists have strengthened their awareness of gemsbok protection.,cause
23995,They confirmed tehir oliguria. Many people tested their amount of urine.,cause
23996,They confirmed tehir oliguria. Scientists have done a research about nuclei.,None
23997,The number of people attending the meeting far exceeded our expectations. This meeting room can't hold so many people.,effect
23998,The number of people attending the meeting far exceeded our expectations. He has papillomas.,None
23999,The residents here make a living selling hardwoods. The locals believe that this red cedar tree brings them good luck.,None
24000,The residents here make a living selling hardwoods. There are a large number of dicot angiosperm trees in this area.,cause
24001,Dead liver cells may cause cancer. Necrosis must be removed immediately when discovered.,effect
24002,Dead liver cells may cause cancer. It began to construct earthen cells.,None
24003,He needed some mucilages. He has a bad dry cough.,cause
24004,He needed some mucilages. Jack had stomach cramps.,None
24005,He found the mice had a lot of babies after several days. The scientist has collected a lot of mice.,cause
24006,He found the mice had a lot of babies after several days. Tyler took an X-ray and found a lot of parasites in her stomach.,None
24007,His family are all Christians. They must pray every day.,effect
24008,His family are all Christians. They have a lot in common.,None
24009,The liquid leaked out through the vacuums. Lucy tried many methods to remove her  hair.,None
24010,The liquid leaked out through the vacuums. Tom put back the plunger casually.,cause
24011,The maker wants good lumbers. He buys some cotton in the market.,None
24012,The maker wants good lumbers. He orders his worked to pick out those of defects.,effect
24013,Tom hasn't been feeling energetic lately. Tom asked a doctor to have a check.,None
24014,Tom hasn't been feeling energetic lately. Tom's mother made him tea.,effect
24015,He saw caters. Tom needed to catch some medium to large insects.,None
24016,He saw caters. The astronaut stared at the surface of the nucleus.,cause
24017,Jerry went to the meeting in a nearly naked body. It was difficult to conceal weapons.,effect
24018,Jerry went to the meeting in a nearly naked body. He bought some alarms.,None
24019,They want to calculate the probability of an earthquake happening in this place for a hundred years. They arrive at their results through data collection and rational analysis.,effect
24020,They want to calculate the probability of an earthquake happening in this place for a hundred years. The teacher provided them with curium.,None
24021,They are well adapted to the cold. Winter is a proper season for amphibians.,None
24022,They are well adapted to the cold. Malamutes have two coats of hair.,cause
24023,He has been suffering from toothache recently. Tom eats a lot of chocolate every day.,cause
24024,He has been suffering from toothache recently. John sticks to believing in occultism.,None
24025,This medicine contains adenosine. The patient still suffered from serious pain.,None
24026,This medicine contains adenosine. This medicine can facilitate in hypoxia-induced skeletal muscle vasodilation in your body.,effect
24027,Buying chamomile for patients is always a good option. Hospital patients lives together without any worries.,None
24028,Buying chamomile for patients is always a good option. Some hospital patients experience high levels of anxiety.,cause
24029,They suspected their boss was a counterfeiter. The company dismissed Mr. White.,None
24030,They suspected their boss was a counterfeiter. The police found plastic substrate in the factory.,cause
24031,He successfully did the experiment. John has learned cosmology for years.,None
24032,He successfully did the experiment. Tom had examined many times and used the best option.,cause
24033,The number of sheep grew widely and the grassland decreased rapidly thereafter. The local hunters killed too many wolves this year.,cause
24034,The number of sheep grew widely and the grassland decreased rapidly thereafter. The quality of the pasture on this farm has declined.,None
24035,Grebes live in water. They can feed themselves on insects.,None
24036,Grebes live in water. They should build a house for themselves in water.,effect
24037,I listened to the budgie. The gerbils can burrow.,None
24038,I listened to the budgie. I didn't hear a sound.,effect
24039,Mike's developmental disability wasidentified during the first three years of his life. He has Autism.,effect
24040,Mike's developmental disability wasidentified during the first three years of his life. He gets chronic disability.,None
24041,This biologist keeps some gastropods. Biologist has to find some very small things to feed them.,effect
24042,This biologist keeps some gastropods. He found varied kinds of parasites in their body.,None
24043,George has a tumor and the doctor is going to operate on him. The doctor cut George's skin and began the operation.,effect
24044,George has a tumor and the doctor is going to operate on him. The doctor completed the operation without cutting George's skin.,None
24045,Farmers planted pineapples on the open land. It's convenient for farmers to pick pineapples on the open land.,None
24046,Farmers planted pineapples on the open land. Pineapples can receive more bright light there.,effect
24047,He bought a lot of ammonia and other materials. Tom wants to clean he kitchen in a much easier way.,None
24048,He bought a lot of ammonia and other materials. Jack is developing refrigeration equipment.,cause
24049,Echo likes to eat something lower in fat higher in carbs. Echo likes to eat grahams.,effect
24050,Echo likes to eat something lower in fat higher in carbs. His mother made lentils for him.,None
24051,Different people believe in different religions. Some of them would go to accept baptism.,effect
24052,Different people believe in different religions. There is a great tension between them.,None
24053,Many Indians can't live in India any more. They immegrated to America for the rest of life.,effect
24054,Many Indians can't live in India any more. Tom goes to the Mexico market.,None
24055,He suffers from kidney diseases. The patient with this disease showed symptom of Sclerosis.,None
24056,He suffers from kidney diseases. John has severe inflammation.,cause
24057,The pet doctor found fatty lumps on a middle-aged dog. He speculated that the dog had lipomas.,effect
24058,The pet doctor found fatty lumps on a middle-aged dog. The dog was infected with mites.,None
24059,I want an answer including specific numbers. I wonder how many people came.,cause
24060,I want an answer including specific numbers. I did some research on the subject.,None
24061,The official was empowered soon. He became the people's servant in the government.,effect
24062,The official was empowered soon. A few days later he found that the cabbage had been eaten by pests.,None
24063,Both of them should deal with border issues according to this agreement. The two countries reached an agreement about their border.,cause
24064,Both of them should deal with border issues according to this agreement. Tom seached for relevant laws.,None
24065,Emma observes how white-billed crows eat. Emma observed that the white-billed crow used its thin and pointed beak.,effect
24066,Emma observes how white-billed crows eat. It is recorded that they like to eat angiosperms.,None
24067,He was diagnosed with filariasis. He was diagnosed with giardiasis.,None
24068,He was diagnosed with filariasis. He suffered chronic disabilities.,effect
24069,"Several months later,  the big leaves of the figs are still green and watery. Linda plants some figs in the yard and never waters them.",cause
24070,"Several months later,  the big leaves of the figs are still green and watery. Linda waters the fig plants every day.",None
24071,He got cancer. Tom always exposes his ankles.,None
24072,He got cancer. Genes exchanged in the body of the patient.,cause
24073,There is a lot of dirt on the surface of the mirror. You should not touch its surface.,None
24074,There is a lot of dirt on the surface of the mirror. The light it reflects is greatly reduced.,effect
24075,The football fell down to the earth after several seconds. Tom swallowed the football.,None
24076,The football fell down to the earth after several seconds. Tom kicked the football very high with all his strength.,cause
24077,It shew his pledge of allegiance and total physical commitment. John wore a tuxedo.,None
24078,It shew his pledge of allegiance and total physical commitment. The baby was baptized.,cause
24079,Taking sleeping pills incorrectly can be harmful. You need a doctor's prescription to buy sleeping pills at a pharmacy.,effect
24080,Taking sleeping pills incorrectly can be harmful. His skin was very dry.,None
24081,We run a store and we hope we can earn more money. We bought some chamomiles and put them in the store.,effect
24082,We run a store and we hope we can earn more money. We should store enough grass.,None
24083,Echo presents with symptoms of compulsive eating. Echo choses dieting to lose weight.,cause
24084,Echo presents with symptoms of compulsive eating. Echo likes to eat Parfait.,None
24085,He failed in experiments. Tom chose the right method but in wrong steps.,cause
24086,He failed in experiments. Bats cannot receive any signals.,None
24087,Tom always believes that hydras will never die. Tom drinks water everday.,None
24088,Tom always believes that hydras will never die. Tom's mother would tell Tom a story every day before sleeping.,cause
24089,The factory was chosen to be built next to a lake. Tom's factory needs a lot of water for production.,cause
24090,The factory was chosen to be built next to a lake. There is located with many lakes.,None
24091,The central bank wanted to curb on the increases in the prices of tradable goods. So they set up lots of mechanisms to solve the problem.,None
24092,The central bank wanted to curb on the increases in the prices of tradable goods. The central bank adopted methods to avoid the devaluation of the currency.,effect
24093,The writer has a lot of funny thoughts. The student firstly wrote the logic of the presentation.,None
24094,The writer has a lot of funny thoughts. He wrote them down and published them in a book.,effect
24095,The pottos feel warm and cozy. The cold winter is here.,cause
24096,"The pottos feel warm and cozy. Through the ancient Silk Road, China and the West exchanged tea, silk, porcelain, glass, gemstones, wool, etc.",None
24097,She knew the efficiency of this lamp in producing visible light. Jane consulted about the efficacy of this lamp.,cause
24098,She knew the efficiency of this lamp in producing visible light. Tom does not know how to smoke.,None
24099,He is a little drunk. Tom has drank a little wine.,cause
24100,He is a little drunk. John drinks beverages.,None
24101,We were connected with each other through communication. We communicated with each other.,cause
24102,We were connected with each other through communication. It's mating season.,None
24103,Shallow water carbonates in the ocean are deposited in this area. An atoll is formed here.,effect
24104,Shallow water carbonates in the ocean are deposited in this area. Coral reefs are formed here.,None
24105,The market economy began to slump. The number of patients with pneumonia increased significantly.,None
24106,The market economy began to slump. Capital is not active this year.,cause
24107,Mary is in her puberty. Some of the hormones in her body have decreased.,None
24108,Mary is in her puberty. Her breasts become bigger and bigger.,effect
24109,Lucy has a diarrhea. Lucy has waten the left bread which was irradiated.,cause
24110,Lucy has a diarrhea. Lucy has eaten too much at night.,None
24111,It is easy for other creatures  to find loggerheads in the sea. Kangaroos are marsupials.,None
24112,It is easy for other creatures  to find loggerheads in the sea. Loggerheads atre abundant in the sea.,cause
24113,The glass was broken. Tom hit the glass with a quartz ball.,cause
24114,The glass was broken. I poured some alcohol on the polyester by accident.,None
24115,Jack is emotionally unstable. Jack's thoughts are changeable.,effect
24116,Jack is emotionally unstable. Threats of mental illness put him under pressure.,None
24117,"The Great Britain thus got many benefits from food, fortune, to lands. Jack suffered from chronic malnutrition.",None
24118,"The Great Britain thus got many benefits from food, fortune, to lands. The Great Britain colonized many parts of the world during 19th century.",cause
24119,Tom lives in a single-parent family and lacks of sense of security.. He also suffers from galactosemia.,None
24120,Tom lives in a single-parent family and lacks of sense of security.. Tom began to aggress others.,effect
24121,Tom worked long hours at the construction site. He suffered from silicosis.,effect
24122,Tom worked long hours at the construction site. He can't sleep in the night.,None
24123,The Bake store has few customers. How to handle emissions makes them anxious.,None
24124,The Bake store has few customers. The Baker came up with new desserts to attract customers.,effect
24125,The quality assessment of various marketing activities is increasing. All kinds of analysis tools hence have achieved good sales.,effect
24126,The quality assessment of various marketing activities is increasing. The managers of restaurants are always careful to prepare different lists.,None
24127,Thirsty Tom couldn't find a cup to hold water. He found a vase as a substitute.,effect
24128,Thirsty Tom couldn't find a cup to hold water. He used the pot.,None
24129,She truned out to be chocking to death. The little girl was gaged by the murder.,cause
24130,She truned out to be chocking to death. The girl often drinks sugar-free drinks.,None
24131,He returned soon. Oryxes should be protected.,None
24132,He returned soon. We waited for the diver around the surface.,cause
24133,Climatologists should master the conditions of earthquakes in recent centuries for better predictions. It is heard that there will be an earthquake recently.,cause
24134,Climatologists should master the conditions of earthquakes in recent centuries for better predictions. It's always windy lately.,None
24135,He represents the epoch of fashion. The artist's work marked the start of Modernism.,cause
24136,He represents the epoch of fashion. Tom reaches adolescence.,None
24137,He found that it was made of other particles called quarks. Peter went into the aquarium.,None
24138,He found that it was made of other particles called quarks. He studyed how protons were made.,cause
24139,Mario is allergic to phenolics. His mother avoids using disinfectants in their house.,effect
24140,Mario is allergic to phenolics. He asked a podiatrist for help.,None
24141,The membrane separates two solutions of different concentrations. Osmosis occurs across the membrane.,effect
24142,The membrane separates two solutions of different concentrations. Stratification is formed.,None
24143,The doctor said John must have a mutation in his gene. The biologists disrupted the metabolic balance maintained by several processes in the mice.,None
24144,The doctor said John must have a mutation in his gene. John unfortunately got cancer.,cause
24145,"After yesterday's heavy snow, the attic roof where little Steve lived was covered with snow. He found that his room was no longer as cold as before.",effect
24146,"After yesterday's heavy snow, the attic roof where little Steve lived was covered with snow. It was rotted very quickly.",None
24147,This chapter is about liquids. It strongly supports the use of Condoms.,None
24148,This chapter is about liquids. Their properties is introduced.,effect
24149,It formed a kettle as the glaciers melted when the temperature rose. The large amount of glaciers collpased and were burried underground.,cause
24150,It formed a kettle as the glaciers melted when the temperature rose. Why there are little seagrasses here?,None
24151,He was diagnosed with the cataract. There are a lot fungals in the patient's eyes.,cause
24152,He was diagnosed with the cataract. The patient was blind.,None
24153,Mary and Mike has different intuitions when faced with problems. Amy had a more positive attitude than Mike did.,None
24154,Mary and Mike has different intuitions when faced with problems. Mary and Mike underwent different growing experiences.,cause
24155,Meteorological station experts don't know the future weather conditions. They know when they see the updraft.,effect
24156,Meteorological station experts don't know the future weather conditions. They are lack in clock devices.,None
24157,The cow gave birh to a calf. The cow was hungry.,None
24158,The cow gave birh to a calf. The cow was pregnant.,cause
24159,He learned that molecules of this family has a highly symmetrical carbon-cage structure. This chemical experiment needs a kind of material with highly symmetrical carbon-cage structure.,None
24160,He learned that molecules of this family has a highly symmetrical carbon-cage structure. Tom searched the typical structure of fullerenes.,cause
24161,Tom is so lazy that he never exercises. He has been constipated lately.,effect
24162,Tom is so lazy that he never exercises. His muscles don't contract very well.,None
24163,There are two separate moles who want to have a small baby. They built an aqueduct to borrow water from the nearest river.,None
24164,There are two separate moles who want to have a small baby. They gather together.,effect
24165,The farmer calculated the amount of beef versus fat on the carcass at once. Menarche is an important sign.,None
24166,The farmer calculated the amount of beef versus fat on the carcass at once. Reports of beef yield determine the owner's qualification of selling beef.,cause
24167,The factory ejected the gas into the air. John stored nitrogen in a box.,None
24168,The factory ejected the gas into the air. The process of producing generates some poisonous gas.,cause
24169,"After a period of time, they found rosettes growing on. Children planted some burdocks.",cause
24170,"After a period of time, they found rosettes growing on. Scientists can not find hydrilla in Antarctica.",None
24171,He summed up the right rules. Tom observed the row of patterns.,cause
24172,He summed up the right rules. Tom used a ruler.,None
24173,He found that it locomoted by ways of cytoplasmic movement. Those men are hikers.,None
24174,He found that it locomoted by ways of cytoplasmic movement. The man observed the locomotion of the amoeba.,cause
24175,Mario and Mary are going to enjoy the cold winds on the western coast of the Pacific ocean. Summer is coming.,None
24176,Mario and Mary are going to enjoy the cold winds on the western coast of the Pacific ocean. It's time for the monsoons to come.,cause
24177,Tom grew up. Tom's feet grew bigger.,effect
24178,Tom grew up. He went to the seaside.,None
24179,Tom' s leg was burned in the fire. The painkillers he took before have failed.,None
24180,Tom' s leg was burned in the fire. Tom was sent to hospital and had an operation which removes rotten and necrotic tissue.,effect
24181,Mary usually wears sunglasses in hot weather. Her sunglasses protect the delicate skin around the eyes.,effect
24182,Mary usually wears sunglasses in hot weather. Her glasses protect the delicate skin around the eyes.,None
24183,"Tom wants some asbestos for his experiment. His father bought him some croissant, treblende.",effect
24184,Tom wants some asbestos for his experiment. His father bought him some lime.,None
24185,Most patients especially children were cured very quickly. The virus inside the nerve cell can be cured.,None
24186,Most patients especially children were cured very quickly. Tom had treated many patients with rubella.,cause
24187,Assistant was asked to pick heathers. He went on hillsides.,effect
24188,Assistant was asked to pick heathers. The assistant brought heartwood of various woods.,None
24189,Jerry wants to sit on a chair. Jerry finds a chair in his room.,effect
24190,Jerry wants to sit on a chair. Jerry finds a chair in the classroom.,None
24191,Put the sodium in the water. Sodium floats and makes a sound.,effect
24192,Put the sodium in the water. Sodium doesn't change at all.,None
24193,They occupied it as their habitat. The wild donkeys came to an unknown land.,cause
24194,They occupied it as their habitat. The wild donkeys came to Dinosaurs' habitat.,None
24195,Mary is a jeweler. She can create fine jewelry.,effect
24196,Mary is a jeweler. Mary knows how to recite lines.,None
24197,Her major is psychology. Philosophy is too deep for her.,None
24198,Her major is psychology. It is rather easy for her to understand philosophy.,effect
24199,Weather of this area is very dry. People here can only grow aquatic plants.,None
24200,Weather of this area is very dry. People here can only grow xerophytes.,effect
24201,Tom tends to know the characteristics of iron. Tom goes to a chemist.,effect
24202,Tom tends to know the characteristics of iron. He focused on its shape.,None
24203,This habitat is occupied by them now. A few ridleys appeared here two years ago.,cause
24204,This habitat is occupied by them now. Tom raised some bushbucks.,None
24205,Her blood sugar levels remains higher than the past. Emma boiled fresh beets.,None
24206,Her blood sugar levels remains higher than the past. The girl often drinks coffee.,cause
24207,He is one of the well-known international superstars. He is the princes of that country.,cause
24208,He is one of the well-known international superstars. He invented the compass by himself.,None
24209,Tina mix three parts of copper to one part tin. Coin is used.,None
24210,Tina mix three parts of copper to one part tin. Tina got bronze in this way.,effect
24211,This experiment requires the separation of soybean oil from exfoliated soybeans. Capillaries are working for that process.,None
24212,This experiment requires the separation of soybean oil from exfoliated soybeans. The teacher advised them to use ethane.,effect
24213,Tom aims to be a teacher when he was a little child. He wants to be a policeman when he grows up.,effect
24214,Tom aims to be a teacher when he was a little child. Tom has anemia.,None
24215,The last few days have been the start of school. Emma's boyfriend has to leave her.,effect
24216,"The last few days have been the start of school. After the traffic accidents which made him injured, he found his illness became worse.",None
24217,They are observing red blood cells under the microscopr. They found these cells have slippy surface.,None
24218,They are observing red blood cells under the microscopr. They found many antigens on the surface of them.,effect
24219,My ring box is in the shape of tetrahedra. It can be beaten into very thin sheets to make all kinds of jewelry.,None
24220,My ring box is in the shape of tetrahedra. This box has pyramids and triangular bases.,effect
24221,New leaves of poinsettias are often yellow and curly. Spring has just arrived.,None
24222,New leaves of poinsettias are often yellow and curly. Lacking calcium leads to yellow and curly leaves.,cause
24223,I saw future in my dream very often. I had oblivion sometimes.,None
24224,I saw future in my dream very often. My dream has precognition function.,effect
24225,Magnetic fields were formed around it. The circuit was cut.,None
24226,Magnetic fields were formed around it. The circuit was closed.,cause
24227,He first estimated the risk to prevent losing money. Tom wants to buy stock.,cause
24228,He first estimated the risk to prevent losing money. Tom has bought an air-conditioner.,None
24229,He found that they grew from roots. Jack watched the growth of the dogs.,None
24230,He found that they grew from roots. Jack watched the growth of the irises.,cause
24231,There was precipitation every day. The place Lucy went was humid.,cause
24232,There was precipitation every day. The rainy season is here.,None
24233,Exhaust polluts the air. Part of vehicle emissions leads to permission.,effect
24234,Exhaust polluts the air. Ruhr's lobules are oxygen absorbing.,None
24235,She hardly pee. Anna lacks water in her intestinal area.,None
24236,She hardly pee. Alice was a vegetarian.,cause
24237,He is hungry. He feeds him during the day.,None
24238,He is hungry. He is going to have lunch.,effect
24239,The girl keeps reading. Her brain keeps thinking.,effect
24240,The girl keeps reading. It reflects the divine in her soul.,None
24241,The bass opens its mouth towards small fish. Countless small fish are eaten by it.,effect
24242,The bass opens its mouth towards small fish. Their shovel-like claws worked for digging out the food.,None
24243,Brandi's mother suggested that Brandi take her children to get vaccinated. Brandi recently had a baby.,cause
24244,Brandi's mother suggested that Brandi take her children to get vaccinated. Scientists have developed a vaccine against pneumonia.,None
24245,The new leader were unexperienced. He tried to learn from crew.,effect
24246,The new leader were unexperienced. He couldn't do many things anymore.,None
24247,He wants an assistance. He turns to the company for help.,effect
24248,He wants an assistance. He turns to his parents.,None
24249,The local government has implemented a series of policies to benefit the people. The local productivity increased significantly one year later.,effect
24250,The local government has implemented a series of policies to benefit the people. The government immediately introduced windmills.,None
24251,Textiles  requires tender care. Fabrics are relatively tough.,None
24252,Textiles  requires tender care. Fabrics are vulnerable.,cause
24253,He gave a presentation about their product to their clients. Their clients were attracted and decided to cooperate with them.,effect
24254,He gave a presentation about their product to their clients. We were pleased at his remission.,None
24255,Jack searched why atoms were strictly achroic on the internet. It showed that it was a result of their spherical symmetry.,effect
24256,Jack searched why atoms were strictly achroic on the internet. He found that they were exposed.,None
24257,They received hospital care immediately. The villigaers saw flood coming.,None
24258,They received hospital care immediately. The two infected people fainted at the gate of the hospital.,cause
24259,The man said he needed some materials. His colleague asked him which size he wanted.,effect
24260,The man said he needed some materials. His son brought some fresh vegetables.,None
24261,Speciation occurred. This species had significant mutations in last century.,cause
24262,Speciation occurred. Human beings and the chimpanzee were proved to have the similar genetic code.,None
24263,"They did not have many rules around their home and promoted anarchism in politics. The Pauls of Lake Jackson, Tex. was the First Family of Libertarianism.",cause
24264,They did not have many rules around their home and promoted anarchism in politics. White people thought that Indians were barbarians.,None
24265,Tom is a geneticist. It was diagnosed that Tom was Jane's lost son through gene test.,None
24266,Tom is a geneticist. He has done a lot of researches on the differences and similarities between parents and children.,effect
24267,They failed. The judes utilized various methods to make the criminal confess his crime.,None
24268,They failed. The judges in the court decided to force the criminal to confess this time instead of using different methods.,cause
24269,Tom took his dog to the vets. Vets said his dog suffered from gastroenteritis.,effect
24270,Tom took his dog to the vets. Tom paied special attention to those white flowers.,None
24271,A new batch of garbage has been imported into the garbage treatment plant. A new batch of advanced equipment has been installed in the waste treatment plant.,None
24272,A new batch of garbage has been imported into the garbage treatment plant. Garbage treatment plants choose incineration for treatment.,effect
24273,He will be very energetic every day. Tom drinks some soda every day.,cause
24274,He will be very energetic every day. Tom has ate some medicines containing antimetabolites.,None
24275,Jessy suffered from hay fever. She took in Antihistamines to recover.,effect
24276,Jessy suffered from hay fever. He failed to eat delicious tomatoes.,None
24277,The piranhas didn't had enough food. They escaped from their habitat.,None
24278,The piranhas didn't had enough food. They rushed for supplement food.,effect
24279,This experiment requires a hard dense radioactive silvery-white metal. The teacher provided them with curium.,effect
24280,This experiment requires a hard dense radioactive silvery-white metal. It took a lot of effort for scientists to find a little bit of rhodium.,None
24281,The grasshopper can take a breath. The grasshopper has two lungs.,None
24282,The grasshopper can take a breath. There is a hole on the grasshopper's abdomen.,cause
24283,It should be mainly read by parents with young kids. This book criticized overindulgence.,cause
24284,It should be mainly read by parents with young kids. The structure of sentences can be limited.,None
24285,Eagles thus feed baby eagles. The bird competition kicked off in the United States.,None
24286,Eagles thus feed baby eagles. Eagles prey on smaller birds and animals.,cause
24287,Metro officials began an investigation. A lot of people lose things on the subway.,cause
24288,Metro officials began an investigation. This disaster became a hot topic.,None
24289,Ross was knowledgeable. The girl was impressed with his wisdom.,effect
24290,Ross was knowledgeable. He made money with his knowledge.,None
24291,He had an positive emotional response to the beef. Tom bought 100 cows for his coronavirus vaccination experiments.,None
24292,He had an positive emotional response to the beef. Tom smelt the fragrance of the beef.,cause
24293,I turned on the microwave. Mom asked me to heat rice with fire.,None
24294,I turned on the microwave. Mom asked me to heat the rice evenly.,cause
24295,He found there are a lot of cellulose fibers. Tom has bought something in a waxy solid state.,None
24296,He found there are a lot of cellulose fibers. The scientist tested the elements of the wood.,cause
24297,It went to the coelom. The laboratory was asked to study special chromosome traits.,None
24298,It went to the coelom. Filtrate flew from the glomus.,cause
24299,He joined the companies last month. He was poisoned.,None
24300,He joined the companies last month. He could use foot facilities.,effect
24301,Lucy had a lt of money but she can't be pregnant. She adopted a child in an orphanage.,effect
24302,Lucy had a lt of money but she can't be pregnant. She had to seek living blood though from a variety of sources.,None
24303,The sperm from one sponge fused with the egg from the other to achive fertilization. Both sponges kept in this tank produced eggs and sperms.,cause
24304,The sperm from one sponge fused with the egg from the other to achive fertilization. Tom studied the whole process of angiogenesis.,None
24305,Greys on the ground cannot fly. It is hard for them to escape a hawk.,effect
24306,Greys on the ground cannot fly. She can move agilely.,None
24307,Tom put some nucleases and water into a petri dish. He has separated many amino acids.,None
24308,Tom put some nucleases and water into a petri dish. The nucleic acids of the cells in the petri dish were disappared.,effect
24309,Doctors said it was indigestion. John has been vomiting lately.,cause
24310,Doctors said it was indigestion. Linda has suffered from constipation for a week.,None
24311,"We live in America but we have Chinese citizenship. For China, it is now very convenient to carry out national trunk services.",None
24312,We live in America but we have Chinese citizenship. We are not immigrants.,effect
24313,My sister wants to see an animal that will shake its back. My mother takes her to see a penguin.,effect
24314,My sister wants to see an animal that will shake its back. My mother takes her to see a turtle.,None
24315,He found their botanical relations. The researcher was asked to abstract some sugar derivatives from plants.,None
24316,He found their botanical relations. John compared Asters and daisies.,cause
24317,Pest control experts then rushed home. The homeowner found a lot of termites.,cause
24318,Pest control experts then rushed home. He reported a discovery.,None
24319,They divide the number of sound waves by time. The fishermen want to catch some silverfish.,None
24320,They divide the number of sound waves by time. Students calculate the frequency of this sound waves.,cause
24321,He borrowed a special clothing from a beekeeper. Father is scared of stings by bees.,cause
24322,He borrowed a special clothing from a beekeeper. The gardener has found pollen on the ground.,None
24323,He touched the frog on the head. The frog immediately turned its head.,effect
24324,He touched the frog on the head. He could see its head.,None
24325,Testes need water. Tom gave steenboks a bucket of water.,None
24326,Testes need water. Secretion of fluid in organs needs water.,cause
24327,Tom owns a forest full of conifers. He noticed the shoots it produced one day.,None
24328,Tom owns a forest full of conifers. He makes a profit by selling flammable resin.,effect
24329,Physics refers to this motion as convection. The fluid will have relative flow inside due to different temperatures of each part.,cause
24330,Physics refers to this motion as convection. The liquid will move by itself.,None
24331,This bee only collects nectar from female flowers. It also collects nectar from Lilacs.,effect
24332,This bee only collects nectar from female flowers. It also collects nectar from bears.,None
24333,Structures with independent voltages are close. Dvision of the Mitochondria will occur.,None
24334,Structures with independent voltages are close. Capacitance has produced.,effect
24335,Tom speaks in a different intonation. Tom eats a lot cakes.,None
24336,Tom speaks in a different intonation. The English teacher said that Tom's voice pitch changed meaningfully.,effect
24337,They launched a war in search of American independence. British immigrants developed their causes in the American continent.,None
24338,They launched a war in search of American independence. British immigrants developed their own unique culture in the American continent.,cause
24339,Watermelons have different shapes. Rachel painted a lot of watermelons.,cause
24340,Watermelons have different shapes. They have to make designs.,None
24341,The tourists gave many food to the baboons. The baboons stored them in their cheek pouches.,effect
24342,The tourists gave many food to the baboons. The baboons ate all of those food at once.,None
24343,This man was injected with stimulants. He can't sleep in the night.,effect
24344,This man was injected with stimulants. His body's resistent to infection was lowered.,None
24345,Scientists extract more collagen from osteoblasts. Scientists extracted collagen from equal amounts of osteoblasts and osteocytes.,cause
24346,Scientists extract more collagen from osteoblasts. Scientists extract collagen from different amounts of osteoblasts and osteocytes.,None
24347,Spaceships have a stable energy supply. Engines provide energy.,cause
24348,Spaceships have a stable energy supply. The stone was erosed.,None
24349,"According to news reports, many people died in the tsunami. The Japanese coast was hit by a tsunami.",cause
24350,"According to news reports, many people died in the tsunami. High frequency was transmitted to the tuatara.",None
24351,The dracaena turns yellow and then withers. Alice waters the dracaena with distilled water.,None
24352,The dracaena turns yellow and then withers. Alice waters the dracaena with tap water containing fluoride.,cause
24353,A biologist studied the habits of marten. The biologist discovered that they spent most of their time in groups.,None
24354,A biologist studied the habits of marten. The biologist discovered that they lived alone most of the time except during mating season.,effect
24355,They found hydrogen to be a large part of it. Researchers investigated the composition of blood.,None
